71.581,18.48214,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.601,18.59430,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.621,18.70647,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.641,18.81863,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.660,18.93079,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.680,19.04296,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.701,19.15512,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.721,19.26728,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.740,19.37945,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.761,19.49161,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.781,19.60378,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.801,19.71594,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.820,19.82810,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.841,19.94027,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.860,20.05243,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.882,20.16459,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.901,20.27676,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.921,20.38892,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.940,20.50108,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.961,20.61325,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
71.981,20.72541,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.001,20.83757,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.021,20.94974,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.041,21.06190,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.063,21.17406,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.081,21.28623,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.103,21.39839,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.124,21.51056,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.141,21.62272,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.161,21.73488,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.183,21.84705,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.200,21.95921,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.221,22.07137,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.241,22.18354,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.261,22.29570,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.281,22.40786,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.301,22.52003,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.321,22.63219,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.341,22.74435,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.361,22.85652,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.404,23.08084,5.6082,0.22433,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.421,23.19301,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.441,23.30517,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.461,23.41734,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.480,23.52950,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.501,23.64166,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.521,23.75383,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.541,23.86599,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.560,23.97815,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.580,24.09032,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.601,24.20248,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.620,24.31464,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.641,24.42681,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.661,24.53897,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.681,24.65113,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.701,24.76330,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.720,24.87546,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.741,24.98763,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.761,25.09979,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.781,25.21195,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.801,25.32412,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.820,25.43628,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.841,25.54844,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.862,25.66061,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.881,25.77277,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.901,25.88493,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.921,25.99710,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.942,26.10926,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.960,26.22142,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
72.980,26.33359,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.000,26.44575,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.021,26.55791,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.041,26.67008,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.061,26.78224,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.081,26.89441,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.101,27.00657,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.121,27.11873,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.141,27.23090,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.160,27.34306,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.181,27.45522,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.200,27.56739,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.220,27.67955,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.242,27.79171,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.260,27.90388,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.280,28.01604,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.301,28.12820,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.320,28.24037,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.341,28.35253,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.360,28.46469,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.380,28.57686,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.400,28.68902,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.421,28.80119,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.441,28.91335,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.460,29.02551,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.480,29.13768,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.501,29.24984,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.520,29.36200,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.541,29.47417,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.560,29.58633,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.582,29.69849,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.601,29.81066,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.621,29.92282,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.641,30.03498,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.661,30.14715,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.681,30.25931,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.701,30.37148,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.721,30.48364,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.741,30.59580,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.761,30.70797,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.781,30.82013,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.801,30.93229,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.821,31.04446,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
73.841,31.15662,5.6082,0.11216,Terrain/Player:(0.000, 1.000);Terrain/Player:(0.000, 1.000);
